series,date,type,value
growth_yoy,2024-01-01,e3.2.1,12.574
growth_yoy,2024-01-01,e3.2.2,10.029
growth_yoy,2024-01-01,e5,7.728
growth_yoy,2024-01-01,e5.1,3.449
growth_yoy,2024-01-01,e5.2,34.989
growth_yoy,2024-01-01,e6,10.111
growth_yoy,2024-01-01,e6.1,8.875
growth_yoy,2024-01-01,e6.2,15.088
growth_yoy,2024-04-01,e0,7.463
growth_yoy,2024-04-01,e1,7.117
growth_yoy,2024-04-01,e1.1.01,7.834
growth_yoy,2024-04-01,e1.1.03,10.176
growth_yoy,2024-04-01,e1.1.04,7.123
growth_yoy,2024-04-01,e1.1.05,8.942
growth_yoy,2024-04-01,e1.1.07,10.304
growth_yoy,2024-04-01,e1.1.08,3.842
growth_yoy,2024-04-01,e1.1.09,7.948
growth_yoy,2024-04-01,e1.1.11,12.445
growth_yoy,2024-04-01,e1.1.12,0.996
growth_yoy,2024-04-01,e2,5.427
growth_yoy,2024-04-01,e3,12.986
growth_yoy,2024-04-01,e3.1,12.986
growth_yoy,2024-04-01,e3.1.1,13.579
growth_yoy,2024-04-01,e3.1.2,14.349
growth_yoy,2024-04-01,e3.1.3,3.892
growth_yoy,2024-04-01,e3.2,12.986
growth_yoy,2024-04-01,e3.2.1,10.877
growth_yoy,2024-04-01,e3.2.2,13.404
growth_yoy,2024-04-01,e5,11.336
growth_yoy,2024-04-01,e5.1,9.113
growth_yoy,2024-04-01,e5.2,23.206
growth_yoy,2024-04-01,e6,11.243
growth_yoy,2024-04-01,e6.1,12.359
growth_yoy,2024-04-01,e6.2,7.016
growth_yoy,2024-07-01,e0,5.933
growth_yoy,2024-07-01,e1,6.468
growth_yoy,2024-07-01,e1.1.01,3.945
growth_yoy,2024-07-01,e1.1.03,8.956
growth_yoy,2024-07-01,e1.1.04,8.644
growth_yoy,2024-07-01,e1.1.05,6.211
growth_yoy,2024-07-01,e1.1.07,15.315
growth_yoy,2024-07-01,e1.1.08,4.655
growth_yoy,2024-07-01,e1.1.09,7.767
growth_yoy,2024-07-01,e1.1.11,16.096
growth_yoy,2024-07-01,e1.1.12,-4.405
growth_yoy,2024-07-01,e2,6.842
growth_yoy,2024-07-01,e3,16.821
growth_yoy,2024-07-01,e3.1,16.821
growth_yoy,2024-07-01,e3.1.1,19.526
growth_yoy,2024-07-01,e3.1.2,14.776
growth_yoy,2024-07-01,e3.1.3,10.015
growth_yoy,2024-07-01,e3.2,16.821
growth_yoy,2024-07-01,e3.2.1,16.217
growth_yoy,2024-07-01,e3.2.2,16.972
growth_yoy,2024-07-01,e5,13.251
growth_yoy,2024-07-01,e5.1,10.814
growth_yoy,2024-07-01,e5.2,25.796
growth_yoy,2024-07-01,e6,14.834
growth_yoy,2024-07-01,e6.1,17.005
growth_yoy,2024-07-01,e6.2,6.769
growth_qoq,2015-04-01,e0,2.366
growth_qoq,2015-04-01,e1,1.46
growth_qoq,2015-04-01,e1.1.01,-2.561
growth_qoq,2015-04-01,e1.1.03,9.5
growth_qoq,2015-04-01,e1.1.04,2.273
growth_qoq,2015-04-01,e1.1.05,-1.268
growth_qoq,2015-04-01,e1.1.07,-3.337
growth_qoq,2015-04-01,e1.1.08,1.847
growth_qoq,2015-04-01,e1.1.09,4.798
growth_qoq,2015-04-01,e1.1.11,0.371
growth_qoq,2015-04-01,e1.1.12,9.408
growth_qoq,2015-04-01,e2,6.813
growth_qoq,2015-04-01,e3,2.836
growth_qoq,2015-04-01,e3.1,2.834
growth_qoq,2015-04-01,e3.1.1,6.891
growth_qoq,2015-04-01,e3.1.2,-6.854
growth_qoq,2015-04-01,e3.1.3,15.986
growth_qoq,2015-04-01,e3.2,2.834
growth_qoq,2015-04-01,e3.2.1,-14.229
growth_qoq,2015-04-01,e3.2.2,10.891
growth_qoq,2015-04-01,e5,0.477
growth_qoq,2015-04-01,e5.1,1.051
growth_qoq,2015-04-01,e5.2,-2.289
growth_qoq,2015-04-01,e6,3.561
growth_qoq,2015-04-01,e6.1,4.005
growth_qoq,2015-04-01,e6.2,1.946
growth_qoq,2015-07-01,e0,3.162
growth_qoq,2015-07-01,e1,7.551
growth_qoq,2015-07-01,e1.1.01,11.295
growth_qoq,2015-07-01,e1.1.03,21.104
growth_qoq,2015-07-01,e1.1.04,1.459
growth_qoq,2015-07-01,e1.1.05,8.511
growth_qoq,2015-07-01,e1.1.07,16.488
growth_qoq,2015-07-01,e1.1.08,0.437
growth_qoq,2015-07-01,e1.1.09,5.104
growth_qoq,2015-07-01,e1.1.11,3.248
growth_qoq,2015-07-01,e1.1.12,6.154
growth_qoq,2015-07-01,e2,2.82
growth_qoq,2015-07-01,e3,-2.218
growth_qoq,2015-07-01,e3.1,-2.217
growth_qoq,2015-07-01,e3.1.1,-3.807
growth_qoq,2015-07-01,e3.1.2,2.196
growth_qoq,2015-07-01,e3.1.3,-7.15
growth_qoq,2015-07-01,e3.2,-2.217
growth_qoq,2015-07-01,e3.2.1,15.301
growth_qoq,2015-07-01,e3.2.2,-8.614
growth_qoq,2015-07-01,e5,7.35
growth_qoq,2015-07-01,e5.1,7.636
growth_qoq,2015-07-01,e5.2,5.924
growth_qoq,2015-07-01,e6,6.39
growth_qoq,2015-07-01,e6.1,5.998
growth_qoq,2015-07-01,e6.2,7.841
growth_qoq,2015-10-01,e0,4.084
growth_qoq,2015-10-01,e1,-1.961
growth_qoq,2015-10-01,e1.1.01,-5.96
growth_qoq,2015-10-01,e1.1.03,-5.809
growth_qoq,2015-10-01,e1.1.04,-3.443
growth_qoq,2015-10-01,e1.1.05,-5.808
growth_qoq,2015-10-01,e1.1.07,1.372
growth_qoq,2015-10-01,e1.1.08,0.677
growth_qoq,2015-10-01,e1.1.09,7.593
growth_qoq,2015-10-01,e1.1.11,8.393
growth_qoq,2015-10-01,e1.1.12,-7.338
growth_qoq,2015-10-01,e2,40.129
growth_qoq,2015-10-01,e3,-1.134
growth_qoq,2015-10-01,e3.1,-1.136
growth_qoq,2015-10-01,e3.1.1,-2.412
growth_qoq,2015-10-01,e3.1.2,1.536
growth_qoq,2015-10-01,e3.1.3,-2.834
growth_qoq,2015-10-01,e3.2,-1.134
growth_qoq,2015-10-01,e3.2.1,55.5
growth_qoq,2015-10-01,e3.2.2,-27.229
growth_qoq,2015-10-01,e5,5.095
growth_qoq,2015-10-01,e5.1,5.322
growth_qoq,2015-10-01,e5.2,3.947
growth_qoq,2015-10-01,e6,3.965
growth_qoq,2015-10-01,e6.1,3.732
growth_qoq,2015-10-01,e6.2,4.816
growth_qoq,2016-01-01,e0,-4.701
growth_qoq,2016-01-01,e1,1.085
growth_qoq,2016-01-01,e1.1.01,7.695
growth_qoq,2016-01-01,e1.1.03,-12.988
growth_qoq,2016-01-01,e1.1.04,9.754
growth_qoq,2016-01-01,e1.1.05,6.718
growth_qoq,2016-01-01,e1.1.07,-7.575
growth_qoq,2016-01-01,e1.1.08,6.917
growth_qoq,2016-01-01,e1.1.09,-10.379
growth_qoq,2016-01-01,e1.1.11,-2.23
growth_qoq,2016-01-01,e1.1.12,-2.718
growth_qoq,2016-01-01,e2,-32.653
growth_qoq,2016-01-01,e3,2.82
growth_qoq,2016-01-01,e3.1,2.819
growth_qoq,2016-01-01,e3.1.1,8.403
growth_qoq,2016-01-01,e3.1.2,-3.952
growth_qoq,2016-01-01,e3.1.3,-6.615
growth_qoq,2016-01-01,e3.2,2.818
growth_qoq,2016-01-01,e3.2.1,-37.146
growth_qoq,2016-01-01,e3.2.2,42.164
growth_qoq,2016-01-01,e5,-10.33
growth_qoq,2016-01-01,e5.1,-12.548
growth_qoq,2016-01-01,e5.2,1.061
growth_qoq,2016-01-01,e6,-7.993
growth_qoq,2016-01-01,e6.1,-9.815
growth_qoq,2016-01-01,e6.2,-1.414
growth_qoq,2016-04-01,e0,2.956
growth_qoq,2016-04-01,e1,1.129
growth_qoq,2016-04-01,e1.1.01,-1.388
growth_qoq,2016-04-01,e1.1.03,10.674
growth_qoq,2016-04-01,e1.1.04,1.606
growth_qoq,2016-04-01,e1.1.05,-1.134
growth_qoq,2016-04-01,e1.1.07,-5.489
growth_qoq,2016-04-01,e1.1.08,1.879
growth_qoq,2016-04-01,e1.1.09,4.536
growth_qoq,2016-04-01,e1.1.11,0.304
growth_qoq,2016-04-01,e1.1.12,8.09
growth_qoq,2016-04-01,e2,9.689
growth_qoq,2016-04-01,e3,8.995
growth_qoq,2016-04-01,e3.1,8.997
growth_qoq,2016-04-01,e3.1.1,6.878
growth_qoq,2016-04-01,e3.1.2,10.011
growth_qoq,2016-04-01,e3.1.3,20.492
growth_qoq,2016-04-01,e3.2,8.997
growth_qoq,2016-04-01,e3.2.1,-3.112
growth_qoq,2016-04-01,e3.2.2,14.267
growth_qoq,2016-04-01,e5,1.354
growth_qoq,2016-04-01,e5.1,1.262
growth_qoq,2016-04-01,e5.2,1.763
growth_qoq,2016-04-01,e6,2.268
growth_qoq,2016-04-01,e6.1,3.758
growth_qoq,2016-04-01,e6.2,-2.651
growth_qoq,2016-07-01,e0,4.28
growth_qoq,2016-07-01,e1,7.315
growth_qoq,2016-07-01,e1.1.01,11.572
growth_qoq,2016-07-01,e1.1.03,21.444
growth_qoq,2016-07-01,e1.1.04,0.999
growth_qoq,2016-07-01,e1.1.05,7.792
growth_qoq,2016-07-01,e1.1.07,15.86
growth_qoq,2016-07-01,e1.1.08,-0.132
growth_qoq,2016-07-01,e1.1.09,6.874
growth_qoq,2016-07-01,e1.1.11,3.599
growth_qoq,2016-07-01,e1.1.12,4.942
growth_qoq,2016-07-01,e2,-0.317
growth_qoq,2016-07-01,e3,-6.049
growth_qoq,2016-07-01,e3.1,-6.05
growth_qoq,2016-07-01,e3.1.1,-4.739
growth_qoq,2016-07-01,e3.1.2,-5.106
growth_qoq,2016-07-01,e3.1.3,-17.884
growth_qoq,2016-07-01,e3.2,-6.047
growth_qoq,2016-07-01,e3.2.1,3.137
growth_qoq,2016-07-01,e3.2.2,-9.437
growth_qoq,2016-07-01,e5,4.937
growth_qoq,2016-07-01,e5.1,6.215
growth_qoq,2016-07-01,e5.2,-0.717
growth_qoq,2016-07-01,e6,1.714
growth_qoq,2016-07-01,e6.1,2.038
growth_qoq,2016-07-01,e6.2,0.577
growth_qoq,2016-10-01,e0,5.515
growth_qoq,2016-10-01,e1,-1.763
growth_qoq,2016-10-01,e1.1.01,-6.382
growth_qoq,2016-10-01,e1.1.03,-5.545
growth_qoq,2016-10-01,e1.1.04,-4.209
growth_qoq,2016-10-01,e1.1.05,-5.773
growth_qoq,2016-10-01,e1.1.07,2.261
growth_qoq,2016-10-01,e1.1.08,0.78
growth_qoq,2016-10-01,e1.1.09,7.901
growth_qoq,2016-10-01,e1.1.11,8.713
growth_qoq,2016-10-01,e1.1.12,-5.943
growth_qoq,2016-10-01,e2,31.527
growth_qoq,2016-10-01,e3,-0.977
growth_qoq,2016-10-01,e3.1,-0.976
growth_qoq,2016-10-01,e3.1.1,-4.707
growth_qoq,2016-10-01,e3.1.2,3.491
growth_qoq,2016-10-01,e3.1.3,8.658
growth_qoq,2016-10-01,e3.2,-0.98
growth_qoq,2016-10-01,e3.2.1,61.58
growth_qoq,2016-10-01,e3.2.2,-27.276
growth_qoq,2016-10-01,e5,8.913
growth_qoq,2016-10-01,e5.1,9.976
growth_qoq,2016-10-01,e5.2,3.886
growth_qoq,2016-10-01,e6,8.325
growth_qoq,2016-10-01,e6.1,8.861
growth_qoq,2016-10-01,e6.2,6.409
growth_qoq,2017-01-01,e0,-1.644
growth_qoq,2017-01-01,e1,4.113
growth_qoq,2017-01-01,e1.1.01,8.612
growth_qoq,2017-01-01,e1.1.03,-12.502
growth_qoq,2017-01-01,e1.1.04,8.659
growth_qoq,2017-01-01,e1.1.05,7.004
growth_qoq,2017-01-01,e1.1.07,8.051
growth_qoq,2017-01-01,e1.1.08,8.04
growth_qoq,2017-01-01,e1.1.09,-10.389
growth_qoq,2017-01-01,e1.1.11,-2.374
growth_qoq,2017-01-01,e1.1.12,1.936
growth_qoq,2017-01-01,e2,-24.036
growth_qoq,2017-01-01,e3,9.92
growth_qoq,2017-01-01,e3.1,9.921
growth_qoq,2017-01-01,e3.1.1,9.306
growth_qoq,2017-01-01,e3.1.2,14.728
growth_qoq,2017-01-01,e3.1.3,-4.842
growth_qoq,2017-01-01,e3.2,9.922
growth_qoq,2017-01-01,e3.2.1,-35.045
growth_qoq,2017-01-01,e3.2.2,51.917
growth_qoq,2017-01-01,e5,1.463
growth_qoq,2017-01-01,e5.1,2.216
growth_qoq,2017-01-01,e5.2,-2.306
growth_qoq,2017-01-01,e6,5.037
growth_qoq,2017-01-01,e6.1,6.613
growth_qoq,2017-01-01,e6.2,-0.718
growth_qoq,2017-04-01,e0,1.819
growth_qoq,2017-04-01,e1,1.108
growth_qoq,2017-04-01,e1.1.01,-1.064
growth_qoq,2017-04-01,e1.1.03,11.601
growth_qoq,2017-04-01,e1.1.04,1.315
growth_qoq,2017-04-01,e1.1.05,-0.072
growth_qoq,2017-04-01,e1.1.07,-7.494
growth_qoq,2017-04-01,e1.1.08,2.028
growth_qoq,2017-04-01,e1.1.09,4.732
growth_qoq,2017-04-01,e1.1.11,1.024
growth_qoq,2017-04-01,e1.1.12,9.191
growth_qoq,2017-04-01,e2,5.272
growth_qoq,2017-04-01,e3,3.561
growth_qoq,2017-04-01,e3.1,3.561
growth_qoq,2017-04-01,e3.1.1,7.981
growth_qoq,2017-04-01,e3.1.2,-6.218
growth_qoq,2017-04-01,e3.1.3,16.299
growth_qoq,2017-04-01,e3.2,3.562
growth_qoq,2017-04-01,e3.2.1,-9.999
growth_qoq,2017-04-01,e3.2.2,8.977
growth_qoq,2017-04-01,e5,1.416
growth_qoq,2017-04-01,e5.1,0.085
growth_qoq,2017-04-01,e5.2,8.39
growth_qoq,2017-04-01,e6,-0.028
growth_qoq,2017-04-01,e6.1,-1.122
growth_qoq,2017-04-01,e6.2,4.26
growth_qoq,2017-07-01,e0,3.87
growth_qoq,2017-07-01,e1,7.487
growth_qoq,2017-07-01,e1.1.01,11.971
growth_qoq,2017-07-01,e1.1.03,21.847
growth_qoq,2017-07-01,e1.1.04,2.617
growth_qoq,2017-07-01,e1.1.05,9.01
growth_qoq,2017-07-01,e1.1.07,14.557
growth_qoq,2017-07-01,e1.1.08,0.298
growth_qoq,2017-07-01,e1.1.09,6.802
growth_qoq,2017-07-01,e1.1.11,4.284
growth_qoq,2017-07-01,e1.1.12,2.886
growth_qoq,2017-07-01,e2,-0.513
growth_qoq,2017-07-01,e3,-3.692
growth_qoq,2017-07-01,e3.1,-3.693
growth_qoq,2017-07-01,e3.1.1,-5.543
growth_qoq,2017-07-01,e3.1.2,1.324
growth_qoq,2017-07-01,e3.1.3,-9.798
growth_qoq,2017-07-01,e3.2,-3.693
growth_qoq,2017-07-01,e3.2.1,12.896
growth_qoq,2017-07-01,e3.2.2,-9.164
growth_qoq,2017-07-01,e5,4.596
growth_qoq,2017-07-01,e5.1,5.073
growth_qoq,2017-07-01,e5.2,2.289
growth_qoq,2017-07-01,e6,3.233
growth_qoq,2017-07-01,e6.1,3.39
growth_qoq,2017-07-01,e6.2,2.647
growth_qoq,2017-10-01,e0,3.916
growth_qoq,2017-10-01,e1,-1.94
growth_qoq,2017-10-01,e1.1.01,-6.846
growth_qoq,2017-10-01,e1.1.03,-6.825
growth_qoq,2017-10-01,e1.1.04,-4.562
growth_qoq,2017-10-01,e1.1.05,-7.212
growth_qoq,2017-10-01,e1.1.07,1.035
growth_qoq,2017-10-01,e1.1.08,0.086
growth_qoq,2017-10-01,e1.1.09,7.883
growth_qoq,2017-10-01,e1.1.11,9.085
growth_qoq,2017-10-01,e1.1.12,-4.183
growth_qoq,2017-10-01,e2,35.052
growth_qoq,2017-10-01,e3,-3.606
growth_qoq,2017-10-01,e3.1,-3.606
growth_qoq,2017-10-01,e3.1.1,-5.413
growth_qoq,2017-10-01,e3.1.2,-0.526
growth_qoq,2017-10-01,e3.1.3,-3.498
growth_qoq,2017-10-01,e3.2,-3.606
growth_qoq,2017-10-01,e3.2.1,51.272
growth_qoq,2017-10-01,e3.2.2,-26.1
growth_qoq,2017-10-01,e5,1.256
growth_qoq,2017-10-01,e5.1,1.638
growth_qoq,2017-10-01,e5.2,-0.642
growth_qoq,2017-10-01,e6,1.808
growth_qoq,2017-10-01,e6.1,1.206
growth_qoq,2017-10-01,e6.2,4.065
growth_qoq,2018-01-01,e0,-4.028
growth_qoq,2018-01-01,e1,2.053
growth_qoq,2018-01-01,e1.1.01,5.964
growth_qoq,2018-01-01,e1.1.03,-12.529
growth_qoq,2018-01-01,e1.1.04,7.723
growth_qoq,2018-01-01,e1.1.05,6.85
growth_qoq,2018-01-01,e1.1.07,-2.595
growth_qoq,2018-01-01,e1.1.08,7.596
growth_qoq,2018-01-01,e1.1.09,-10.946
growth_qoq,2018-01-01,e1.1.11,-3.436
growth_qoq,2018-01-01,e1.1.12,4.309
growth_qoq,2018-01-01,e2,-28.793
growth_qoq,2018-01-01,e3,4.747
growth_qoq,2018-01-01,e3.1,4.746
growth_qoq,2018-01-01,e3.1.1,7.473
growth_qoq,2018-01-01,e3.1.2,1.296
growth_qoq,2018-01-01,e3.1.3,0.305
growth_qoq,2018-01-01,e3.2,4.747
growth_qoq,2018-01-01,e3.2.1,-34.039
growth_qoq,2018-01-01,e3.2.2,37.29
growth_qoq,2018-01-01,e5,-4.678
growth_qoq,2018-01-01,e5.1,-4.459
growth_qoq,2018-01-01,e5.2,-5.794
growth_qoq,2018-01-01,e6,-6.177
growth_qoq,2018-01-01,e6.1,-5.732
growth_qoq,2018-01-01,e6.2,-7.801
growth_qoq,2018-04-01,e0,2.084
growth_qoq,2018-04-01,e1,1.845
growth_qoq,2018-04-01,e1.1.01,-0.379
growth_qoq,2018-04-01,e1.1.03,11.497
growth_qoq,2018-04-01,e1.1.04,1.882
growth_qoq,2018-04-01,e1.1.05,0.474
growth_qoq,2018-04-01,e1.1.07,-6.686
growth_qoq,2018-04-01,e1.1.08,2.545
growth_qoq,2018-04-01,e1.1.09,5.532
growth_qoq,2018-04-01,e1.1.11,2.336
growth_qoq,2018-04-01,e1.1.12,9.425
growth_qoq,2018-04-01,e2,8.181
growth_qoq,2018-04-01,e3,5.085
growth_qoq,2018-04-01,e3.1,5.086
growth_qoq,2018-04-01,e3.1.1,7.865
growth_qoq,2018-04-01,e3.1.2,-1.126
growth_qoq,2018-04-01,e3.1.3,11.283
growth_qoq,2018-04-01,e3.2,5.085
growth_qoq,2018-04-01,e3.2.1,-19.593
growth_qoq,2018-04-01,e3.2.2,15.032
growth_qoq,2018-04-01,e5,1.747
growth_qoq,2018-04-01,e5.1,1.389
growth_qoq,2018-04-01,e5.2,3.588
growth_qoq,2018-04-01,e6,6.153
growth_qoq,2018-04-01,e6.1,7.149
growth_qoq,2018-04-01,e6.2,2.442
growth_qoq,2018-07-01,e0,3.951
growth_qoq,2018-07-01,e1,7.789
growth_qoq,2018-07-01,e1.1.01,12.834
growth_qoq,2018-07-01,e1.1.03,23.909
growth_qoq,2018-07-01,e1.1.04,2.719
growth_qoq,2018-07-01,e1.1.05,9.043
growth_qoq,2018-07-01,e1.1.07,16.8
growth_qoq,2018-07-01,e1.1.08,-0.161
growth_qoq,2018-07-01,e1.1.09,7.259
growth_qoq,2018-07-01,e1.1.11,4.058
growth_qoq,2018-07-01,e1.1.12,1.793
growth_qoq,2018-07-01,e2,1.27
growth_qoq,2018-07-01,e3,-2.884
growth_qoq,2018-07-01,e3.1,-2.885
growth_qoq,2018-07-01,e3.1.1,-6.279
growth_qoq,2018-07-01,e3.1.2,4.569
growth_qoq,2018-07-01,e3.1.3,-6.973
growth_qoq,2018-07-01,e3.2,-2.885
growth_qoq,2018-07-01,e3.2.1,23.823
growth_qoq,2018-07-01,e3.2.2,-10.411
growth_qoq,2018-07-01,e5,4.785
growth_qoq,2018-07-01,e5.1,4.811
growth_qoq,2018-07-01,e5.2,4.652
growth_qoq,2018-07-01,e6,3.889
growth_qoq,2018-07-01,e6.1,5.364
growth_qoq,2018-07-01,e6.2,-1.861
growth_qoq,2018-10-01,e0,3.066
growth_qoq,2018-10-01,e1,-2.453
growth_qoq,2018-10-01,e1.1.01,-6.874
growth_qoq,2018-10-01,e1.1.03,-6.895
growth_qoq,2018-10-01,e1.1.04,-4.595
growth_qoq,2018-10-01,e1.1.05,-7.271
growth_qoq,2018-10-01,e1.1.07,-0.787
growth_qoq,2018-10-01,e1.1.08,0.252
growth_qoq,2018-10-01,e1.1.09,8.612
growth_qoq,2018-10-01,e1.1.11,9.431
growth_qoq,2018-10-01,e1.1.12,-6.511
growth_qoq,2018-10-01,e2,33.71
growth_qoq,2018-10-01,e3,-5.038
growth_qoq,2018-10-01,e3.1,-5.037
growth_qoq,2018-10-01,e3.1.1,-5.909
growth_qoq,2018-10-01,e3.1.2,-5.053
growth_qoq,2018-10-01,e3.1.3,1.614
growth_qoq,2018-10-01,e3.2,-5.037
growth_qoq,2018-10-01,e3.2.1,40.306
growth_qoq,2018-10-01,e3.2.2,-22.694
growth_qoq,2018-10-01,e5,3.419
growth_qoq,2018-10-01,e5.1,3.885
growth_qoq,2018-10-01,e5.2,1.061
growth_qoq,2018-10-01,e6,1.101
growth_qoq,2018-10-01,e6.1,0.704
growth_qoq,2018-10-01,e6.2,2.763
growth_qoq,2019-01-01,e0,-4.401
growth_qoq,2019-01-01,e1,1.264
growth_qoq,2019-01-01,e1.1.01,5.571
growth_qoq,2019-01-01,e1.1.03,-13.02
growth_qoq,2019-01-01,e1.1.04,7.431
growth_qoq,2019-01-01,e1.1.05,6.581
growth_qoq,2019-01-01,e1.1.07,-2.374
growth_qoq,2019-01-01,e1.1.08,6.95
growth_qoq,2019-01-01,e1.1.09,-11.127
growth_qoq,2019-01-01,e1.1.11,-3.303
growth_qoq,2019-01-01,e1.1.12,0.115
growth_qoq,2019-01-01,e2,-27.974
growth_qoq,2019-01-01,e3,0.39
growth_qoq,2019-01-01,e3.1,0.39
growth_qoq,2019-01-01,e3.1.1,4.446
growth_qoq,2019-01-01,e3.1.2,-4.964
growth_qoq,2019-01-01,e3.1.3,-5.673
growth_qoq,2019-01-01,e3.2,0.39
growth_qoq,2019-01-01,e3.2.1,-38.779
growth_qoq,2019-01-01,e3.2.2,28.075
growth_qoq,2019-01-01,e5,-8.155
growth_qoq,2019-01-01,e5.1,-9.49
growth_qoq,2019-01-01,e5.2,-1.213
growth_qoq,2019-01-01,e6,-10.845
growth_qoq,2019-01-01,e6.1,-12.226
growth_qoq,2019-01-01,e6.2,-5.183
growth_qoq,2019-04-01,e0,2.508
growth_qoq,2019-04-01,e1,2.473
growth_qoq,2019-04-01,e1.1.01,-0.242
growth_qoq,2019-04-01,e1.1.03,11.087
growth_qoq,2019-04-01,e1.1.04,1.466
growth_qoq,2019-04-01,e1.1.05,0.499
growth_qoq,2019-04-01,e1.1.07,-7.234
growth_qoq,2019-04-01,e1.1.08,1.687
growth_qoq,2019-04-01,e1.1.09,4.736
growth_qoq,2019-04-01,e1.1.11,1.886
growth_qoq,2019-04-01,e1.1.12,15.964
growth_qoq,2019-04-01,e2,2.592
growth_qoq,2019-04-01,e3,8.786
growth_qoq,2019-04-01,e3.1,8.786
growth_qoq,2019-04-01,e3.1.1,11.109
growth_qoq,2019-04-01,e3.1.2,3.025
growth_qoq,2019-04-01,e3.1.3,14.937
growth_qoq,2019-04-01,e3.2,8.786
growth_qoq,2019-04-01,e3.2.1,-12.058
growth_qoq,2019-04-01,e3.2.2,15.828
growth_qoq,2019-04-01,e5,1.818
growth_qoq,2019-04-01,e5.1,2.534
growth_qoq,2019-04-01,e5.2,-1.593
growth_qoq,2019-04-01,e6,5.624
growth_qoq,2019-04-01,e6.1,6.193
growth_qoq,2019-04-01,e6.2,3.465
growth_qoq,2019-07-01,e0,2.873
growth_qoq,2019-07-01,e1,6.914
growth_qoq,2019-07-01,e1.1.01,13.044
growth_qoq,2019-07-01,e1.1.03,23.456
growth_qoq,2019-07-01,e1.1.04,2.573
growth_qoq,2019-07-01,e1.1.05,9.012
growth_qoq,2019-07-01,e1.1.07,16.614
growth_qoq,2019-07-01,e1.1.08,-0.225
growth_qoq,2019-07-01,e1.1.09,8.029
growth_qoq,2019-07-01,e1.1.11,4.262
growth_qoq,2019-07-01,e1.1.12,-3.894
growth_qoq,2019-07-01,e2,1.883
growth_qoq,2019-07-01,e3,-5.707
growth_qoq,2019-07-01,e3.1,-5.706
growth_qoq,2019-07-01,e3.1.1,-9.244
growth_qoq,2019-07-01,e3.1.2,0.785
growth_qoq,2019-07-01,e3.1.3,-3.622
growth_qoq,2019-07-01,e3.2,-5.707
growth_qoq,2019-07-01,e3.2.1,15.297
growth_qoq,2019-07-01,e3.2.2,-11.095
growth_qoq,2019-07-01,e5,1.981
growth_qoq,2019-07-01,e5.1,0.472
growth_qoq,2019-07-01,e5.2,9.465
growth_qoq,2019-07-01,e6,0.576
growth_qoq,2019-07-01,e6.1,-0.051
growth_qoq,2019-07-01,e6.2,3.019
growth_qoq,2019-10-01,e0,3.68
growth_qoq,2019-10-01,e1,-1.508
growth_qoq,2019-10-01,e1.1.01,-7.693
growth_qoq,2019-10-01,e1.1.03,-6.833
growth_qoq,2019-10-01,e1.1.04,-4.558
growth_qoq,2019-10-01,e1.1.05,-7.723
growth_qoq,2019-10-01,e1.1.07,-0.634
growth_qoq,2019-10-01,e1.1.08,0.33
growth_qoq,2019-10-01,e1.1.09,8.142
growth_qoq,2019-10-01,e1.1.11,9.505
growth_qoq,2019-10-01,e1.1.12,1.217
growth_qoq,2019-10-01,e2,34.387
growth_qoq,2019-10-01,e3,-2.592
growth_qoq,2019-10-01,e3.1,-2.593
growth_qoq,2019-10-01,e3.1.1,-3.822
growth_qoq,2019-10-01,e3.1.2,-0.768
growth_qoq,2019-10-01,e3.1.3,-1.105
growth_qoq,2019-10-01,e3.2,-2.592
growth_qoq,2019-10-01,e3.2.1,52.088
growth_qoq,2019-10-01,e3.2.2,-20.782
growth_qoq,2019-10-01,e5,1.729
growth_qoq,2019-10-01,e5.1,3.233
growth_qoq,2019-10-01,e5.2,-5.122
growth_qoq,2019-10-01,e6,1.818
growth_qoq,2019-10-01,e6.1,2.077
growth_qoq,2019-10-01,e6.2,0.841
growth_qoq,2020-01-01,e0,-7.339
growth_qoq,2020-01-01,e1,0.136
growth_qoq,2020-01-01,e1.1.01,4.38
growth_qoq,2020-01-01,e1.1.03,-17.549
growth_qoq,2020-01-01,e1.1.04,5.335
growth_qoq,2020-01-01,e1.1.05,2.634
growth_qoq,2020-01-01,e1.1.07,-7.338
growth_qoq,2020-01-01,e1.1.08,8.783
growth_qoq,2020-01-01,e1.1.09,-20.557
growth_qoq,2020-01-01,e1.1.11,-9.576
growth_qoq,2020-01-01,e1.1.12,11.958
growth_qoq,2020-01-01,e2,-24.95
growth_qoq,2020-01-01,e3,-4.217
growth_qoq,2020-01-01,e3.1,-4.216
growth_qoq,2020-01-01,e3.1.1,0.127
growth_qoq,2020-01-01,e3.1.2,-10.217
growth_qoq,2020-01-01,e3.1.3,-10.31
growth_qoq,2020-01-01,e3.2,-4.217
growth_qoq,2020-01-01,e3.2.1,-44.202
growth_qoq,2020-01-01,e3.2.2,21.32
growth_qoq,2020-01-01,e5,-11.505
growth_qoq,2020-01-01,e5.1,-9.514
growth_qoq,2020-01-01,e5.2,-21.366
growth_qoq,2020-01-01,e6,-9.278
growth_qoq,2020-01-01,e6.1,-8.614
growth_qoq,2020-01-01,e6.2,-11.819
growth_qoq,2020-04-01,e0,-17.463
growth_qoq,2020-04-01,e1,-22.919
growth_qoq,2020-04-01,e1.1.01,-3.742
growth_qoq,2020-04-01,e1.1.03,-35.213
